patent_number,topic,topic_label,app_year,country_code
CN113611388A,48,T48,2021,CN
LU500115B1,73,T73,2020,Other
CN109634100B,1,T1,2018,CN
CN110143245B,66,T66,2019,CN
CN112215346B,17,T17,2020,CN
CN113580127A,60,T60,2021,CN
CN113589805A,64,T64,2021,CN
CN214560914U,39,T39,2021,CN
CN113562020A,7,T7,2021,CN
CN113572949A,-1,Noise,2021,CN
CN214524134U,0,T0,2021,CN
JP2021168964A,11,T11,2021,JP
US20210333863A1,-1,Noise,2020,US
CN108136583B,58,T58,2016,CN
CN110068250B,-1,Noise,2019,CN
CN113547539A,13,T13,2021,CN
CN113552867A,7,T7,2020,CN
CN108683243B,73,T73,2018,CN
CN112109085B,-1,Noise,2020,CN
CN113520812A,-1,Noise,2021,CN
CN113525548A,0,T0,2020,CN
CN113537036A,50,T50,2021,CN
KR1020210127558A,54,T54,2020,KR
TWM618444U,-1,Noise,2021,Other
CN113511284A,0,T0,2021,CN
CN113515135A,6,T6,2021,CN
CN109304734B,-1,Noise,2018,CN
CN214394220U,13,T13,2021,CN
CN214394227U,-1,Noise,2021,CN
CN214397164U,-1,Noise,2021,CN
CN214410087U,46,T46,2021,CN
ES1272694Y,-1,Noise,2021,Other
US20210318693A1,54,T54,2021,US
EP3891052A1,-1,Noise,2019,Other
CN113492404A,32,T32,2021,CN
CN113496175A,41,T41,2020,CN
CN113478505A,2,T2,2021,CN
CN113478506A,-1,Noise,2021,CN
US20210309264A1,-1,Noise,2020,US
CN113459100A,17,T17,2021,CN
CN109807908B,-1,Noise,2019,CN
CN214293141U,13,T13,2021,CN
CN214311448U,0,T0,2021,CN
CN108544473B,9,T9,2018,CN
CN112025679B,10,T10,2020,CN
CN113433961A,40,T40,2021,CN
WO2021185032A1,0,T0,2021,Other
CN111168681B,7,T7,2020,CN
CN113419521A,7,T7,2020,CN
US11127401B2,-1,Noise,2020,US
CN111086012B,-1,Noise,2019,CN
CN111086015B,13,T13,2019,CN
CN113401244A,0,T0,2021,CN
CN113410892A,64,T64,2021,CN
CN112937718B,0,T0,2021,CN
CN214202651U,31,T31,2021,CN
JP2021133487A,-1,Noise,2020,JP
CN112666939B,-1,Noise,2020,CN
CN113370182A,19,T19,2021,CN
CN214163030U,-1,Noise,2020,CN
WO2021174664A1,47,T47,2020,Other
WO2021178865A1,-1,Noise,2021,Other
WO2021178872A1,-1,Noise,2021,Other
US20210276185A1,15,T15,2021,US
US20210276187A1,-1,Noise,2021,US
US20210276188A1,-1,Noise,2021,US
US20210276190A1,47,T47,2020,US
CN113349762A,37,T37,2021,CN
CN108582066B,1,T1,2018,CN
CN110540676B,20,T20,2019,CN
CN113341698A,1,T1,2021,CN
CN113341974A,54,T54,2021,CN
CN113342011A,54,T54,2021,CN
CN113342023A,1,T1,2021,CN
CN113348129A,-1,Noise,2019,CN
IN202141038299A,8,T8,2021,IN
SG11201806770TB,-1,Noise,2017,Other
WO2021172139A1,-1,Noise,2021,Other
TWI737588B,26,T26,2016,Other
CN110455564B,16,T16,2019,CN
CN113317139A,39,T39,2021,CN
CN113319869A,2,T2,2021,CN
CN113319876A,4,T4,2021,CN
CN214081466U,13,T13,2020,CN
CN214081467U,-1,Noise,2020,CN
CN214081507U,-1,Noise,2020,CN
CN113305836A,-1,Noise,2021,CN
CN113306646A,0,T0,2021,CN
CN113312953A,51,T51,2021,CN
CN108438083B,19,T19,2018,CN
CN113290559A,1,T1,2021,CN
CN113294479A,-1,Noise,2021,CN
CN113297484A,21,T21,2021,CN
CN214025742U,2,T2,2020,CN
US11101023B2,8,T8,2018,US
CN113276125A,9,T9,2021,CN
US20210251838A1,-1,Noise,2019,US
EP2933068B1,34,T34,2014,Other
CN109246600B,-1,Noise,2018,CN
CN213974225U,52,T52,2021,CN
CN113247138A,0,T0,2021,CN
JP2021119341A,-1,Noise,2021,JP
CN111595739B,59,T59,2020,CN
CN113240695A,43,T43,2021,CN
CN213925936U,31,T31,2020,CN
CN113209589A,14,T14,2021,CN
KR102286200B1,-1,Noise,2015,KR
RU2019144161A,-1,Noise,2018,RU
US20210236032A1,11,T11,2021,US
WO2021155136A1,8,T8,2021,Other
CN113197480A,20,T20,2021,CN
CN113202828A,0,T0,2021,CN
KR102284862B1,-1,Noise,2020,KR
CN113179862A,39,T39,2021,CN
CN113183158A,72,T72,2021,CN
CN113184040A,7,T7,2021,CN
CN113184078A,0,T0,2021,CN
CN113184430A,28,T28,2021,CN
CN213843825U,29,T29,2020,CN
CN213844347U,31,T31,2020,CN
WO2021147217A1,8,T8,2020,Other
CN110412921B,-1,Noise,2019,CN
CN213799961U,0,T0,2020,CN
CN213817990U,53,T53,2020,CN
CN108875507B,51,T51,2017,CN
CN112906679B,51,T51,2021,CN
CN113156836A,-1,Noise,2021,CN
CN113163110A,51,T51,2021,CN
CN213765845U,4,T4,2020,CN
US20210221455A1,45,T45,2020,US
CN213740723U,-1,Noise,2020,CN
CN113126483A,3,T3,2021,CN
CN113126659A,1,T1,2021,CN
DE202021101304U1,-1,Noise,2021,DE
JP2021102254A,49,T49,2019,JP
US20210213609A1,-1,Noise,2019,US
AU2019393830A1,-1,Noise,2019,Other
EP3846982A1,75,T75,2018,Other
CN108237531B,5,T5,2016,CN
CN108942973B,2,T2,2018,CN
CN113111003A,7,T7,2021,CN
CN113111004A,7,T7,2021,CN
CN113111733A,-1,Noise,2021,CN
CN111891250B,9,T9,2020,CN
CN113086039A,0,T0,2021,CN
CN113091749A,27,T27,2021,CN
IN202141028846A,29,T29,2021,IN
US20210210181A1,8,T8,2021,US
US20210210200A1,53,T53,2021,US
CN110217308B,-1,Noise,2019,CN
CN113070880A,1,T1,2021,CN
CN113071577A,40,T40,2021,CN
CN213632678U,16,T16,2020,CN
KR1020210082906A,0,T0,2019,KR
CN110442947B,40,T40,2019,CN
CN113057023A,39,T39,2021,CN
JP2021098269A,-1,Noise,2021,JP
US20210199183A1,-1,Noise,2020,US
US20210200213A1,7,T7,2019,US
WO2021131417A1,-1,Noise,2020,Other
EP3840714A1,-1,Noise,2019,Other
CN111300451B,10,T10,2020,CN
CN113050645A,1,T1,2021,CN
CN213552969U,24,T24,2020,CN
CN112043208B,72,T72,2020,CN
CN113021347A,1,T1,2021,CN
CN113021389A,4,T4,2021,CN
CN113022733A,0,T0,2021,CN
CN113031528A,6,T6,2021,CN
CN113031579A,-1,Noise,2019,CN
CN113031639A,1,T1,2021,CN
CN113033399A,53,T53,2021,CN
JP2021094640A,49,T49,2019,JP
JP2021094694A,-1,Noise,2021,JP
WO2021124773A1,-1,Noise,2020,Other
CN111596665B,15,T15,2020,CN
CN113011331A,23,T23,2021,CN
CN213522106U,43,T43,2020,CN
CN112975978A,40,T40,2021,CN
CN112990067A,8,T8,2021,CN
CN213471194U,-1,Noise,2020,CN
JP2021515336A,69,T69,2019,JP
KR102266849B1,16,T16,2019,KR
US20210178606A1,62,T62,2019,US
US11035703B2,-1,Noise,2020,US
CN110549355B,4,T4,2019,CN
CN112936264A,-1,Noise,2021,CN
CN112936267A,28,T28,2021,CN
CN112936308A,2,T2,2021,CN
CN112937718A,0,T0,2021,CN
CN112937911A,54,T54,2019,CN
CN112947538A,54,T54,2019,CN
CN213406910U,24,T24,2020,CN
IN201931049884A,8,T8,2019,IN
US20210170590A1,-1,Noise,2019,US
US20210171135A1,-1,Noise,2021,US
US20210173377A1,-1,Noise,2019,US
WO2021112255A2,-1,Noise,2020,Other
WO2021112256A2,-1,Noise,2020,Other
CN111367044B,2,T2,2019,CN
CN112918586A,0,T0,2021,CN
CN111113398B,12,T12,2019,CN
CN112894773A,-1,Noise,2021,CN
CN112894852A,-1,Noise,2021,CN
CN112904859A,6,T6,2021,CN
CN112904883A,3,T3,2021,CN
CN112906679A,51,T51,2021,CN
US20210166416A1,-1,Noise,2020,US
EP3827934A1,73,T73,2019,Other
CN112874783A,0,T0,2019,CN
CN112882467A,1,T1,2021,CN
CN112888534A,12,T12,2019,CN
CN112888535A,12,T12,2019,CN
CN213308752U,-1,Noise,2020,CN
CN213320231U,0,T0,2020,CN
CN213336699U,52,T52,2020,CN
CN112847354A,-1,Noise,2020,CN
CN112847371A,1,T1,2021,CN
CN112847376A,-1,Noise,2021,CN
CN112849294A,0,T0,2021,CN
CN112859593A,3,T3,2020,CN
CN112859851A,33,T33,2021,CN
CN112859901A,1,T1,2021,CN
CN213301487U,-1,Noise,2020,CN
US20210154860A1,-1,Noise,2019,US
EP3823798A1,62,T62,2019,Other
CN111603146B,-1,Noise,2020,CN
CN112828912A,-1,Noise,2021,CN
US20210146233A1,14,T14,2018,US
EP3820654A1,62,T62,2019,Other
EP3820657A1,-1,Noise,2019,Other
JP6874437B2,2,T2,2017,JP
CN109591038B,4,T4,2019,CN
CN213226207U,0,T0,2020,CN
CN213228930U,0,T0,2020,CN
CN112800836A,51,T51,2020,CN
CN112801880A,-1,Noise,2021,CN
JP2021512377A,-1,Noise,2019,JP
AU2020267269A1,66,T66,2020,Other
CN109648589B,4,T4,2019,CN
CN110187639B,7,T7,2019,CN
CN112775951A,9,T9,2021,CN
CN112783043A,1,T1,2020,CN
CN112784771A,41,T41,2021,CN
CN213165400U,65,T65,2020,CN
CN213181197U,20,T20,2020,CN
CN213185738U,0,T0,2020,CN
CN213185790U,0,T0,2020,CN
CN112757275A,1,T1,2020,CN
CN112757279A,39,T39,2021,CN
CN112762921A,-1,Noise,2020,CN
CN112765722A,7,T7,2020,CN
CN213138967U,0,T0,2020,CN
CN213147574U,72,T72,2020,CN
CN108638054B,10,T10,2018,CN
CN112744310A,0,T0,2020,CN
CN112744315A,-1,Noise,2021,CN
CN213095223U,18,T18,2020,CN
CN213106875U,0,T0,2020,CN
CN108638058B,1,T1,2018,CN
CN112720545A,4,T4,2021,CN
CN112733592A,56,T56,2020,CN
CN213092748U,31,T31,2020,CN
WO2021077693A1,18,T18,2020,Other
CN107472396B,0,T0,2017,CN
CN110161900B,-1,Noise,2019,CN
CN108931988B,3,T3,2018,CN
CN111488433B,42,T42,2020,CN
CN111552183B,6,T6,2020,CN
CN213031850U,20,T20,2020,CN
CN213034634U,-1,Noise,2020,CN
IN202141012644A,2,T2,2021,IN
WO2021076453A1,-1,Noise,2020,Other
TWI725524B,53,T53,2019,Other
CN109746926B,13,T13,2018,CN
CN109866218B,1,T1,2017,CN
CN112346999B,7,T7,2021,CN
CN112686545A,61,T61,2020,CN
CN213005352U,4,T4,2020,CN
CN109085173B,-1,Noise,2018,CN
CN111003074B,0,T0,2019,CN
CN112465078B,51,T51,2021,CN
CN112478015B,-1,Noise,2021,CN
CN112659108A,71,T71,2021,CN
CN112666939A,-1,Noise,2020,CN
CN112669413A,68,T68,2021,CN
IN201911040807A,-1,Noise,2019,IN
US20210107150A1,-1,Noise,2019,US
WO2021070158A1,69,T69,2020,Other
CN108089578B,3,T3,2017,CN
CN108214520B,4,T4,2016,CN
CN110337994B,39,T39,2019,CN
CN110775180B,0,T0,2019,CN
CN112644600A,0,T0,2021,CN
CN212950900U,0,T0,2020,CN
CN108748103B,-1,Noise,2018,CN
CN109872372B,15,T15,2019,CN
CN111267992B,-1,Noise,2020,CN
CN112623064A,0,T0,2021,CN
CN112631131A,6,T6,2020,CN
CN112631184A,46,T46,2020,CN
CN112632854A,17,T17,2020,CN
DE102019126807A1,-1,Noise,2019,DE
WO2021062635A1,12,T12,2019,Other
WO2021062637A1,12,T12,2019,Other
CN108939890B,-1,Noise,2018,CN
CN110329390B,37,T37,2019,CN
CN111544874B,14,T14,2018,CN
CN212902901U,14,T14,2020,CN
CN109292017B,0,T0,2018,CN
CN212859475U,29,T29,2020,CN
US20210094180A1,69,T69,2019,US
US20210097995A1,-1,Noise,2020,US
EP3797938A1,-1,Noise,2020,Other
CN107943021B,3,T3,2017,CN
CN110091973B,-1,Noise,2019,CN
CN110363074B,2,T2,2019,CN
CN111176342B,1,T1,2020,CN
CN111331603B,-1,Noise,2020,CN
CN112573223A,39,T39,2020,CN
CN112578716A,29,T29,2020,CN
CN112580455A,51,T51,2020,CN
CN212815797U,18,T18,2020,CN
CN109318227B,1,T1,2018,CN
CN112549025A,-1,Noise,2020,CN
CN112559039A,21,T21,2020,CN
CN112559052A,21,T21,2020,CN
US20210089890A1,-1,Noise,2020,US
JP6845961B2,-1,Noise,2020,JP
TH81834B,-1,Noise,2006,Other
CN108762253B,-1,Noise,2018,CN
CN112540456A,-1,Noise,2020,CN
US10957066B2,-1,Noise,2019,US
US10957428B2,8,T8,2018,US
TWI722332B,51,T51,2018,Other
CN112517399A,39,T39,2020,CN
CN112519914A,0,T0,2020,CN
CN112526996A,0,T0,2020,CN
CN112529943A,-1,Noise,2020,CN
CN112530000A,1,T1,2020,CN
CN212742261U,29,T29,2020,CN
CN107025433B,5,T5,2017,CN
CN109982759B,-1,Noise,2017,CN
CN112497262A,4,T4,2020,CN
CN112502689A,-1,Noise,2020,CN
CN212706781U,72,T72,2020,CN
US10946528B2,21,T21,2018,US
US10948907B2,-1,Noise,2018,US
CN109085294B,20,T20,2018,CN
JP2021039525A,29,T29,2019,JP
JP2021508608A,-1,Noise,2018,JP
US20210069903A1,28,T28,2020,US
US20210069918A1,-1,Noise,2020,US
US20210072751A1,7,T7,2020,US
US20210074001A1,-1,Noise,2020,US
WO2021046529A1,28,T28,2020,Other
CN112460085A,0,T0,2020,CN
CN112462190A,30,T30,2020,CN
CN112464843A,51,T51,2020,CN
US10940582B2,0,T0,2018,US
CN110073811B,39,T39,2019,CN
HK40030931A,8,T8,2020,Other
US20210060796A1,12,T12,2018,US
WO2021040958A1,-1,Noise,2020,Other
WO2021041213A1,-1,Noise,2020,Other
CA3103086A1,18,T18,2020,Other
EP3640523B1,55,T55,2019,Other
EP3785867A1,-1,Noise,2019,Other
LU102027B1,7,T7,2020,Other
CN108372506B,-1,Noise,2018,CN
CN112429112A,0,T0,2020,CN
TW202109468A,53,T53,2019,Other
CN112405568A,47,T47,2020,CN
CN112405577A,4,T4,2020,CN
JP2021027852A,11,T11,2019,JP
JP2021027984A,11,T11,2020,JP
US20210053227A1,-1,Noise,2020,US
EP3783781A1,-1,Noise,2015,Other
CN108638057B,1,T1,2018,CN
CN112388598A,0,T0,2019,CN
CN112380627A,-1,Noise,2020,CN
IN202141006183A,17,T17,2021,IN
KR1020210019014A,-1,Noise,2019,KR
DE102018125736B4,55,T55,2018,DE
WO2021027845A1,21,T21,2020,Other
GB2572472B,-1,Noise,2019,GB
NL2026115A,-1,Noise,2020,Other
CN112365580A,5,T5,2020,CN
CN212529854U,0,T0,2020,CN
CN111290272B,3,T3,2020,CN
CN112346999A,7,T7,2021,CN
CN112319650A,0,T0,2020,CN
CN112334760A,-1,Noise,2019,CN
CN112297009A,3,T3,2020,CN
CN112297058A,16,T16,2020,CN
CN112307942A,2,T2,2020,CN
CN212450167U,18,T18,2020,CN
CN212452244U,18,T18,2020,CN
IR103605B,8,T8,2020,Other
CN112274357A,8,T8,2020,CN
CN112277011A,4,T4,2020,CN
CN112285502A,30,T30,2020,CN
CN112291509A,-1,Noise,2020,CN
US20210023693A1,-1,Noise,2020,US
US20210023934A1,7,T7,2019,US
CN109853687B,-1,Noise,2018,CN
CN112267369A,18,T18,2020,CN
CN212399591U,-1,Noise,2020,CN
CN112257771A,-1,Noise,2020,CN
KR1020210008313A,-1,Noise,2020,KR
CN110119692B,26,T26,2019,CN
CN110271009B,5,T5,2019,CN
CN112237524A,48,T48,2020,CN
CN212373552U,0,T0,2020,CN
TW202103488A,26,T26,2019,Other
CN112224490A,0,T0,2020,CN
CN112232390A,41,T41,2020,CN
CN212352049U,0,T0,2020,CN
WO2021003865A1,13,T13,2019,Other
CA3142560A1,-1,Noise,2020,Other
EP3762190A1,69,T69,2019,Other
KR1020210001339A,16,T16,2019,KR
CN109782126B,-1,Noise,2018,CN
CN110174108B,27,T27,2019,CN
CN212275593U,8,T8,2020,CN
IN202048056454A,63,T63,2020,IN
CN108791560B,-1,Noise,2018,CN
CN111240339B,1,T1,2020,CN
CN112146896A,16,T16,2020,CN
CN212241086U,4,T4,2020,CN
CN109367541B,7,T7,2018,CN
CN110714775B,18,T18,2019,CN
CN111038616B,0,T0,2019,CN
CN111060182B,54,T54,2019,CN
US20200402256A1,55,T55,2018,US
CN110202583B,-1,Noise,2019,CN
CN110361026B,27,T27,2019,CN
CN112109074A,10,T10,2020,CN
CN212180272U,7,T7,2020,CN
FR3097149A1,30,T30,2019,FR
MY181014A,2,T2,2015,Other
CN112077879A,36,T36,2020,CN
CN112084853A,27,T27,2020,CN
CN112084961A,8,T8,2020,CN
CN212159490U,59,T59,2020,CN
CN212116344U,2,T2,2020,CN
FR3083728B1,62,T62,2018,FR
US20200387162A1,55,T55,2018,US
US20200388074A1,-1,Noise,2020,US
WO2020247622A1,-1,Noise,2020,Other
CN110509279B,1,T1,2019,CN
CN110696942B,9,T9,2019,CN
CN112043208A,72,T72,2020,CN
CN112051735A,1,T1,2020,CN
CN112025679A,10,T10,2020,CN
CN112025698A,-1,Noise,2020,CN
CN112025700A,63,T63,2015,CN
CN112026951A,0,T0,2020,CN
CN112036746A,7,T7,2020,CN
CN112015088A,3,T3,2020,CN
CN112016664A,17,T17,2020,CN
CN107598897B,1,T1,2017,CN
CN108237532B,3,T3,2016,CN
CN108508906B,-1,Noise,2018,CN
JPWO2019111701A1,55,T55,2018,JP
US20200368616A1,11,T11,2018,US
WO2020233106A1,-1,Noise,2019,Other
CN111957054A,11,T11,2016,CN
CN111959633A,-1,Noise,2020,CN
CN211961616U,20,T20,2020,CN
DE102019001373B4,22,T22,2019,DE
JPWO2019098082A1,55,T55,2018,JP
CN111948949A,46,T46,2020,CN
CN110561447B,20,T20,2019,CN
CN111923056A,8,T8,2020,CN
CN111923067A,4,T4,2020,CN
CN111923916A,7,T7,2020,CN
CN111924018A,29,T29,2020,CN
CN111924019A,0,T0,2020,CN
CN111914437A,24,T24,2020,CN
US10828772B2,0,T0,2018,US
CN109044753B,71,T71,2018,CN
CN111890384A,-1,Noise,2020,CN
CN111891250A,9,T9,2020,CN
CN111897332A,-1,Noise,2020,CN
CN211864360U,18,T18,2019,CN
CN211869540U,0,T0,2020,CN
CN211878852U,24,T24,2020,CN
JP2020178993A,0,T0,2019,JP
EP3732004A1,-1,Noise,2018,Other
CN111880544A,1,T1,2020,CN
CN111882474A,7,T7,2020,CN
US10821604B2,1,T1,2017,US
CN108388123B,1,T1,2018,CN
CN211806137U,-1,Noise,2020,CN
CN211822143U,31,T31,2020,CN
DE102019110658A1,-1,Noise,2019,DE
US20200337934A1,19,T19,2019,US
US20200338761A1,-1,Noise,2018,US
CN109446901B,-1,Noise,2018,CN
CN211791694U,-1,Noise,2020,CN
CN111805557A,17,T17,2020,CN
JP2020172022A,-1,Noise,2020,JP
US20200333790A1,55,T55,2018,US
US20200334853A1,2,T2,2020,US
EP3151399B1,-1,Noise,2015,Other
CN111790165A,11,T11,2020,CN
CN211709355U,12,T12,2019,CN
US10809970B2,8,T8,2019,US
CN109716927B,39,T39,2019,CN
CN111781125A,59,T59,2020,CN
WO2020208824A1,-1,Noise,2019,Other
EP3722904A1,55,T55,2018,Other
CN111759338A,24,T24,2020,CN
CN111766885A,3,T3,2020,CN
CN211662069U,8,T8,2019,CN
CN107457802B,13,T13,2017,CN
CN110281228B,1,T1,2019,CN
CN110481670B,0,T0,2019,CN
CN111753705A,43,T43,2020,CN
CN211646107U,31,T31,2019,CN
JP2020167477A,23,T23,2019,JP
CN111730595A,5,T5,2020,CN
CN111730622A,-1,Noise,2020,CN
IN202027021519A,55,T55,2020,IN
DE102019107851A1,62,T62,2019,DE
DE112019000359A5,-1,Noise,2019,DE
TWI706676B,26,T26,2019,Other
WO2020193340A1,62,T62,2020,Other
GB2582676A,-1,Noise,2019,GB
CN110764413B,40,T40,2019,CN
CN111716356A,10,T10,2020,CN
CN111722622A,64,T64,2019,CN
CN211590111U,12,T12,2019,CN
CN211590137U,-1,Noise,2019,CN
CN211590138U,13,T13,2019,CN
US10786908B2,-1,Noise,2016,US
CN111700651A,24,T24,2020,CN
CN211565870U,-1,Noise,2019,CN
JP2020154635A,55,T55,2019,JP
US20200302633A1,-1,Noise,2019,US
CN108972494B,10,T10,2018,CN
CN111687847A,-1,Noise,2020,CN
CN211543732U,0,T0,2020,CN
CN110405769B,1,T1,2019,CN
CN111673781A,4,T4,2020,CN
CN111679660A,7,T7,2020,CN
CN111679679A,33,T33,2020,CN
CN211530785U,64,T64,2020,CN
JP2020149105A,-1,Noise,2019,JP
US20200290209A1,-1,Noise,2020,US
US20200292363A1,-1,Noise,2020,US
AU2020226988A1,63,T63,2020,Other
CN111660301A,29,T29,2020,CN
CN111670096A,-1,Noise,2018,CN
CN211491539U,49,T49,2019,CN
CN211491546U,8,T8,2019,CN
CN211498374U,18,T18,2019,CN
CN108392357B,24,T24,2018,CN
CN111648266A,29,T29,2020,CN
US20200281670A1,-1,Noise,2019,US
US20200282554A1,0,T0,2018,US
WO2020177565A1,-1,Noise,2020,Other
CN211442538U,9,T9,2020,CN
CN108241339B,1,T1,2017,CN
CN109850025B,40,T40,2019,CN
CN111617499A,-1,Noise,2020,CN
CN111625002A,1,T1,2020,CN
WO2020173098A1,40,T40,2019,Other
WO2020174080A1,-1,Noise,2020,Other
CN107765686B,22,T22,2017,CN
CN110405761B,1,T1,2019,CN
CN110405763B,1,T1,2019,CN
CN111605642A,3,T3,2020,CN
CN111607597A,20,T20,2020,CN
CN211382224U,24,T24,2019,CN
TWM600923U,31,T31,2020,Other
JP2020130435A,11,T11,2019,JP
CN109606368B,7,T7,2018,CN
CN111590579A,1,T1,2020,CN
CN111595739A,59,T59,2020,CN
CN111596665A,15,T15,2020,CN
FR3075681B1,-1,Noise,2017,FR
IN202021031197A,0,T0,2020,IN
DE102019001373A1,22,T22,2019,DE
CN108327812B,0,T0,2018,CN
CN111567219A,39,T39,2020,CN
CN111580550A,54,T54,2020,CN
CN107343382B,-1,Noise,2015,CN
CN108909870B,0,T0,2018,CN
CN211301007U,24,T24,2019,CN
IN201911005923A,2,T2,2019,IN
IN202041027734A,8,T8,2020,IN
CN108290073B,11,T11,2016,CN
CN111544874A,14,T14,2018,CN
CN111546349A,5,T5,2020,CN
CN111552183A,6,T6,2020,CN
CN111552189A,46,T46,2020,CN
CN111554282A,46,T46,2020,CN
CN111555390A,49,T49,2020,CN
CN108398672B,15,T15,2018,CN
CN211254527U,18,T18,2019,CN
US20200256399A1,-1,Noise,2020,US
EP3365143B1,-1,Noise,2016,Other
KR1020200096662A,-1,Noise,2018,KR
CN108254458B,20,T20,2017,CN
CN111515942A,1,T1,2020,CN
CN111521540A,59,T59,2020,CN
CN211237096U,46,T46,2020,CN
US10737388B2,58,T58,2016,US
CN111496830A,4,T4,2020,CN
CN111497855A,7,T7,2020,CN
CN111508042A,-1,Noise,2020,CN
CN111509802A,49,T49,2020,CN
DE102019102833A1,22,T22,2019,DE
EP3365141B1,58,T58,2016,Other
CN111488433A,42,T42,2020,CN
CN211163916U,0,T0,2019,CN
US10732197B2,-1,Noise,2018,US
US20200244639A1,42,T42,2019,US
KR1020200090777A,55,T55,2018,KR
CN111458766A,-1,Noise,2020,CN
US10726248B2,-1,Noise,2018,US
JP2020521645A,-1,Noise,2018,JP
CN109397271B,40,T40,2018,CN
CN111438708A,-1,Noise,2019,CN
CN111439269A,7,T7,2020,CN
CN111439321A,0,T0,2020,CN
CN211073604U,0,T0,2019,CN
FR3083936B1,62,T62,2018,FR
WO2020147948A1,-1,Noise,2019,Other
JP6726759B2,-1,Noise,2016,JP
TR201921535A2,8,T8,2019,Other
CN109607178B,39,T39,2019,CN
CN111419632A,19,T19,2020,CN
CN211029975U,0,T0,2019,CN
CN211030041U,4,T4,2019,CN
IN202041028636A,10,T10,2020,IN
US20200226463A1,57,T57,2017,US
CN108910089B,18,T18,2018,CN
CN210989325U,59,T59,2019,CN
CN210998745U,2,T2,2019,CN
CN211015544U,-1,Noise,2019,CN
US10710252B2,-1,Noise,2017,US
CN111389026A,11,T11,2020,CN
CN210963843U,14,T14,2019,CN
CN210971343U,0,T0,2019,CN
CN210981816U,59,T59,2019,CN
FR3083729B1,-1,Noise,2018,FR
FR3084002B1,62,T62,2018,FR
CN210942027U,0,T0,2019,CN
CN107729737B,53,T53,2017,CN
CN111359194A,27,T27,2020,CN
CN111360834A,5,T5,2020,CN
CN111360857A,4,T4,2020,CN
CN111367044A,2,T2,2019,CN
US20200206944A1,1,T1,2019,US
WO2020133628A1,1,T1,2019,Other
WO2020133735A1,-1,Noise,2019,Other
CN108674521B,0,T0,2018,CN
CN109163722B,27,T27,2018,CN
CN111347432A,-1,Noise,2018,CN
CN111355295A,49,T49,2020,CN
CN111331603A,-1,Noise,2020,CN
CN111334924A,39,T39,2020,CN
CN111338267A,21,T21,2017,CN
CN109367645B,37,T37,2018,CN
CN111319696A,71,T71,2020,CN
CN111323414A,8,T8,2020,CN
CN111325150A,-1,Noise,2020,CN
CN111325287A,47,T47,2020,CN
TR201818255A2,54,T54,2018,Other
TWI696958B,51,T51,2018,Other
CN111298457A,11,T11,2018,CN
CN111300408A,1,T1,2020,CN
CN111300426A,-1,Noise,2020,CN
CN111300451A,10,T10,2020,CN
CN111300459A,4,T4,2020,CN
CN111301553A,0,T0,2020,CN
CN111311359A,-1,Noise,2020,CN
CN210803404U,-1,Noise,2019,CN
US20200189896A1,-1,Noise,2018,US
CN107598896B,9,T9,2017,CN
CN111290272A,3,T3,2020,CN
CN111291831A,47,T47,2020,CN
CN210757696U,0,T0,2019,CN
CN210757697U,0,T0,2019,CN
CN210761039U,0,T0,2019,CN
TW202021756A,62,T62,2019,Other
US10682759B1,-1,Noise,2012,US
CN108068113B,1,T1,2017,CN
CN108333971B,1,T1,2018,CN
CN111267992A,-1,Noise,2020,CN
CN210732471U,-1,Noise,2019,CN
IN202031019682A,8,T8,2020,IN
JP2020089398A,11,T11,2018,JP
JP2020091854A,29,T29,2019,JP
US20200180152A1,25,T25,2018,US
WO2020113262A1,-1,Noise,2019,Other
CN109018061B,37,T37,2018,CN
CN109646920B,14,T14,2019,CN
CN111249148A,-1,Noise,2018,CN
CN111251272A,13,T13,2020,CN
CN111251310A,-1,Noise,2020,CN
CN210706761U,0,T0,2019,CN
CN210707684U,0,T0,2019,CN
CN210678771U,12,T12,2019,CN
CN210678773U,12,T12,2019,CN
US20200171680A1,-1,Noise,2017,US
JP6703637B1,11,T11,2019,JP
CN107133564B,43,T43,2017,CN
CN111216123A,-1,Noise,2019,CN
CN210661516U,18,T18,2019,CN
CN210661517U,18,T18,2019,CN
KR1020200061160A,57,T57,2018,KR
US10668623B2,28,T28,2016,US
TW202020724A,51,T51,2018,Other
CN111208822A,6,T6,2020,CN
CN111209573A,43,T43,2018,CN
CN111209781A,51,T51,2018,CN
CN111210066A,42,T42,2020,CN
CN108181354B,20,T20,2017,CN
CN210616548U,2,T2,2019,CN
CN110099105B,-1,Noise,2019,CN
CN111185437A,-1,Noise,2020,CN
CN111191765A,2,T2,2019,CN
CN210583683U,11,T11,2019,CN
CN210589256U,-1,Noise,2019,CN
WO2020099866A2,-1,Noise,2019,Other
US20200160088A1,51,T51,2019,US
GB2578695A,11,T11,2018,GB
CN110550122B,0,T0,2018,CN
CN111168677A,1,T1,2020,CN
CN111176115A,-1,Noise,2019,CN
CN111177850A,-1,Noise,2019,CN
CN210542306U,24,T24,2019,CN
CN210543229U,14,T14,2019,CN
CN210543357U,11,T11,2019,CN
CN210551293U,4,T4,2019,CN
US10653969B1,11,T11,2013,US
US10655684B2,-1,Noise,2019,US
TW202018583A,51,T51,2018,Other
CN108854107B,11,T11,2018,CN
CN111152244A,0,T0,2019,CN
CN210525152U,-1,Noise,2019,CN
