doc_id,source_doc_id,simple_family_id,publication_number,bertopic_topic,year
4314,5531,332962545,US20210221455A1,45,2020
4315,5532,332851453,CN213740723U,-1,2020
4316,5533,332627114,CN113126483A,3,2021
4317,5535,332074380,DE202021101304U1,-1,2021
4318,5540,236871757,CN108237531B,5,2016
4319,5541,286689124,CN108942973B,2,2018
4320,5545,318347946,CN111891250B,9,2020
4321,5546,332107384,CN113086039A,0,2021
4322,5548,332245531,IN202141028846A,29,2021
4323,5550,332013532,US20210210200A1,53,2021
4324,5551,298577910,CN110217308B,-1,2019
4325,5554,331939563,CN213632678U,16,2020
4326,5556,300933641,CN110442947B,40,2019
4327,5557,332016654,CN113057023A,39,2021
4328,5560,331758725,US20210200213A1,7,2019
4329,5563,310802494,CN111300451B,10,2020
4330,5564,331582130,CN113050645A,1,2021
4331,5565,331612676,CN213552969U,24,2020
4332,5566,319957042,CN112043208B,72,2020
4333,5567,331370723,CN113021347A,1,2021
4334,5568,331378508,CN113021389A,4,2021
4335,5569,331371606,CN113022733A,0,2021
4336,5570,331400156,CN113031528A,6,2021
4337,5573,331408892,CN113033399A,53,2021
4338,5577,314800846,CN111596665B,15,2020
4339,5578,331120808,CN113011331A,23,2021
4340,5579,331241602,CN213522106U,43,2020
4341,5581,330938881,CN112990067A,8,2021
4342,5582,330975587,CN213471194U,-1,2020
4343,5583,298742547,JP2021515336A,69,2019
4344,5584,321598518,KR102266849B1,16,2019
4345,5587,302082387,CN110549355B,4,2019
4346,5590,330475785,CN112936308A,2,2021
4347,5592,330481168,CN112937911A,54,2019
4348,5593,330508853,CN112947538A,54,2019
4349,5594,330547277,CN213406910U,24,2020
4350,5595,330621508,IN201931049884A,8,2019
4351,5601,311604394,CN111367044B,2,2019
4352,5602,330236949,CN112918586A,0,2021
4353,5603,308625073,CN111113398B,12,2019
4354,5604,330039176,CN112894773A,-1,2021
4355,5605,330035060,CN112894852A,-1,2021
4356,5606,330068312,CN112904859A,6,2021
4357,5610,329970664,EP3827934A1,73,2019
4358,5611,329784461,CN112874783A,0,2019
4359,5615,329832160,CN213308752U,-1,2020
4360,5616,329866737,CN213320231U,0,2020
4361,5617,329915656,CN213336699U,52,2020
4362,5618,329579262,CN112847354A,-1,2020
4363,5620,329583371,CN112847376A,-1,2021
4364,5621,329593106,CN112849294A,0,2021
4365,5622,329619442,CN112859593A,3,2020
4366,5625,329703925,CN213301487U,-1,2020
4367,5628,314926945,CN111603146B,-1,2020
4368,5629,329332115,CN112828912A,-1,2021
4369,5630,237368026,US20210146233A1,14,2018
4370,5633,247221731,JP6874437B2,2,2017
4371,5634,292178940,CN109591038B,4,2019
4372,5635,329005618,CN213226207U,0,2020
4373,5636,329015355,CN213228930U,0,2020
4374,5637,328045808,CN112800836A,51,2020
4375,5638,328051961,CN112801880A,-1,2021
4376,5641,292734649,CN109648589B,4,2019
4377,5642,298229827,CN110187639B,7,2019
4378,5643,327801840,CN112775951A,9,2021
4379,5646,327876710,CN213165400U,65,2020
4380,5647,327915238,CN213181197U,20,2020
4381,5648,327928109,CN213185738U,0,2020
4382,5649,327928280,CN213185790U,0,2020
4383,5651,327608941,CN112757279A,39,2021
4384,5653,327633443,CN112765722A,7,2020
4385,5654,327683760,CN213138967U,0,2020
4386,5655,327709168,CN213147574U,72,2020
4387,5656,284098324,CN108638054B,10,2018
4388,5657,327377530,CN112744310A,0,2020
4389,5659,327409293,CN213095223U,18,2020
4390,5660,327428684,CN213106875U,0,2020
4391,5661,284108867,CN108638058B,1,2018
4392,5662,327203468,CN112720545A,4,2021
4393,5663,327243793,CN112733592A,56,2020
4394,5664,327316892,CN213092748U,31,2020
4395,5666,223979526,CN107472396B,0,2017
4396,5667,297969605,CN110161900B,-1,2019
4397,5668,286524236,CN108931988B,3,2018
4398,5669,313303237,CN111488433B,42,2020
4399,5670,314072407,CN111552183B,6,2020
4400,5671,326929898,CN213031850U,20,2020
4401,5672,326930357,CN213034634U,-1,2020
4402,5673,326971913,IN202141012644A,2,2021
4403,5675,324161778,TWI725524B,53,2019
4404,5676,293621803,CN109746926B,13,2018
4405,5677,294787571,CN109866218B,1,2017
4406,5678,322874030,CN112346999B,7,2021
4407,5679,326666832,CN112686545A,61,2020
4408,5680,326712952,CN213005352U,4,2020
4409,5681,287599330,CN109085173B,-1,2018
4410,5682,307145110,CN111003074B,0,2019
4411,5683,324312492,CN112465078B,51,2021
4412,5684,324466435,CN112478015B,-1,2021
4413,5685,326475429,CN112659108A,71,2021
4414,5687,326505599,CN112669413A,68,2021
4415,5691,233962297,CN108089578B,3,2017
4416,5692,236511737,CN108214520B,4,2016
4417,5693,299941882,CN110337994B,39,2019
4418,5694,304664526,CN110775180B,0,2019
4419,5696,326321078,CN212950900U,0,2020
4420,5697,285054792,CN108748103B,-1,2018
4421,5698,294809318,CN109872372B,15,2019
4422,5699,310417566,CN111267992B,-1,2020
4423,5700,326079056,CN112623064A,0,2021
4424,5701,326102492,CN112631131A,6,2020
4425,5702,326102699,CN112631184A,46,2020
4426,5704,326012322,DE102019126807A1,-1,2019
4427,5707,286681355,CN108939890B,-1,2018
4428,5708,299807479,CN110329390B,37,2019
4429,5709,314053906,CN111544874B,14,2018
4430,5710,325950361,CN212902901U,14,2020
4431,5711,289386022,CN109292017B,0,2018
4432,5712,325741609,CN212859475U,29,2020
4433,5716,230688419,CN107943021B,3,2017
4434,5717,297131751,CN110091973B,-1,2019
4435,5718,300116909,CN110363074B,2,2019
4436,5719,309151425,CN111176342B,1,2020
4437,5720,311195198,CN111331603B,-1,2020
4438,5723,325446704,CN112580455A,51,2020
4439,5724,325477156,CN212815797U,18,2020
4440,5725,289679854,CN109318227B,1,2018
4441,5726,325249694,CN112549025A,-1,2020
4442,5731,TH060100199220060502,TH81834B,-1,2006
4443,5732,284957814,CN108762253B,-1,2018
4444,5733,325036710,CN112540456A,-1,2020
4445,5734,316120089,US10957066B2,-1,2019
4446,5735,289730920,US10957428B2,8,2018
4447,5736,309356586,TWI722332B,51,2018
4448,5737,324856465,CN112517399A,39,2020
4449,5739,324880117,CN112526996A,0,2020
4450,5742,324940229,CN212742261U,29,2020
4451,5743,206507808,CN107025433B,5,2017
4452,5744,234256805,CN109982759B,-1,2017
4453,5746,324644096,CN112502689A,-1,2020
4454,5747,324698307,CN212706781U,72,2020
4455,5748,301920045,US10946528B2,21,2018
4456,5749,305376734,US10948907B2,-1,2018
4457,5750,287607075,CN109085294B,20,2018
4458,5751,305062040,JP2021039525A,29,2019
4459,5755,324408672,US20210072751A1,7,2020
4460,5760,324323772,CN112464843A,51,2020
4461,5761,200699434,US10940582B2,0,2018
4462,5762,296993895,CN110073811B,39,2019
4463,5765,324158515,WO2021040958A1,-1,2020
4464,5771,238350929,CN108372506B,-1,2018
4465,5772,324022028,CN112429112A,0,2020
4466,5774,323766999,CN112405568A,47,2020
4467,5776,309955960,JP2021027852A,11,2019
4468,5780,284108665,CN108638057B,1,2018
4469,5783,323567950,IN202141006183A,17,2021
4470,5784,302563777,KR1020210019014A,-1,2019
4471,5785,307729261,DE102018125736B4,55,2018
4472,5790,323206991,CN212529854U,0,2020
4473,5791,310583457,CN111290272B,3,2020
4474,5793,322699253,CN112319650A,0,2020
4475,5795,322479909,CN112297009A,3,2020
4476,5796,322488703,CN112297058A,16,2020
4477,5798,322569020,CN212450167U,18,2020
4478,5799,322569841,CN212452244U,18,2020
4479,5800,IR13995014000300506720200905,IR103605B,8,2020
4480,5802,322318991,CN112277011A,4,2020
4481,5803,322349100,CN112285502A,30,2020
4482,5804,322369067,CN112291509A,-1,2020
4483,5806,322286379,US20210023934A1,7,2019
4484,5807,294731926,CN109853687B,-1,2018
4485,5808,322169182,CN112267369A,18,2020
4486,5809,322205086,CN212399591U,-1,2020
4487,5810,322077734,CN112257771A,-1,2020
4488,5811,321623313,KR1020210008313A,-1,2020
4489,5812,297422201,CN110119692B,26,2019
4490,5813,299128210,CN110271009B,5,2019
4491,5814,321924195,CN112237524A,48,2020
4492,5815,321954763,CN212373552U,0,2020
4493,5816,316727471,TW202103488A,26,2019
4494,5817,321786732,CN112224490A,0,2020
4495,5819,321847843,CN212352049U,0,2020
4496,5824,293878059,CN109782126B,-1,2018
4497,5825,298072088,CN110174108B,27,2019
4498,5826,321231019,CN212275593U,8,2020
4499,5828,285263139,CN108791560B,-1,2018
4500,5829,310060905,CN111240339B,1,2020
4501,5830,320990017,CN112146896A,16,2020
4502,5831,321041059,CN212241086U,4,2020
4503,5832,290108129,CN109367541B,7,2018
4504,5833,303922964,CN110714775B,18,2019
4505,5834,307517792,CN111038616B,0,2019
4506,5835,307791443,CN111060182B,54,2019
4507,5836,295854470,US20200402256A1,55,2018
4508,5837,298462859,CN110202583B,-1,2019
4509,5838,300115862,CN110361026B,27,2019
4510,5839,320626545,CN112109074A,10,2020
4511,5840,320579495,CN212180272U,7,2020
4512,5841,321593703,FR3097149A1,30,2019
4513,5842,361301428,MY181014A,2,2015
4514,5845,320322516,CN112084961A,8,2020
4515,5846,320397824,CN212159490U,59,2020
4516,5847,320207503,CN212116344U,2,2020
4517,5848,303752239,FR3083728B1,62,2018
4518,5852,301651303,CN110509279B,1,2019
4519,5853,303793340,CN110696942B,9,2019
4520,5859,319806882,CN112026951A,0,2020
4521,5860,319834007,CN112036746A,7,2020
4522,5861,319611348,CN112015088A,3,2020
4523,5862,319611417,CN112016664A,17,2020
4524,5863,225446773,CN107598897B,1,2017
4525,5864,236327314,CN108237532B,3,2016
4526,5865,244390269,CN108508906B,-1,2018
4527,5868,298872161,WO2020233106A1,-1,2019
4528,5869,301619562,CN111957054A,11,2016
4529,5871,319081861,CN211961616U,20,2020
4530,5872,314736914,DE102019001373B4,22,2019
4531,5874,318857800,CN111948949A,46,2020
4532,5875,302313334,CN110561447B,20,2019
4533,5876,318694328,CN111923056A,8,2020
4534,5879,318688882,CN111924018A,29,2020
4535,5880,318689078,CN111924019A,0,2020
4536,5882,305593672,US10828772B2,0,2018
4537,5883,287404838,CN109044753B,71,2018
4538,5884,318352109,CN111890384A,-1,2020
4539,5887,318384176,CN211864360U,18,2019
4540,5888,318396490,CN211869540U,0,2020
4541,5889,318433576,CN211878852U,24,2020
4542,5890,311984756,JP2020178993A,0,2019
4543,5893,318168069,CN111882474A,7,2020
4544,5894,292864376,US10821604B2,1,2017
4545,5895,238520920,CN108388123B,1,2018
4546,5896,318002260,CN211806137U,-1,2020
4547,5897,318050919,CN211822143U,31,2020
4548,5898,317833209,DE102019110658A1,-1,2019
4549,5899,235746190,US20200337934A1,19,2019
4550,5901,290643373,CN109446901B,-1,2018
4551,5902,317774941,CN211791694U,-1,2020
4552,5903,317443442,CN111805557A,17,2020
4553,5909,317326014,CN211709355U,12,2019
4554,5910,298409300,US10809970B2,8,2019
4555,5911,293306428,CN109716927B,39,2019
4556,5912,317070089,CN111781125A,59,2020
4557,5913,317023013,WO2020208824A1,-1,2019
4558,5915,316888785,CN111759338A,24,2020
4559,5917,316940264,CN211662069U,8,2019
4560,5918,223805853,CN107457802B,13,2017
4561,5919,299279163,CN110281228B,1,2019
4562,5920,301372512,CN110481670B,0,2019
4563,5922,316805745,CN211646107U,31,2019
4564,5924,316524411,CN111730595A,5,2020
4565,5928,300221222,DE112019000359A5,-1,2019
4566,5932,304519031,CN110764413B,40,2019
4567,5934,316319618,CN111722622A,64,2019
4568,5935,316363195,CN211590111U,12,2019
4569,5936,316367687,CN211590137U,-1,2019
4570,5937,316360977,CN211590138U,13,2019
4571,5939,316165192,CN111700651A,24,2020
4572,5940,316225221,CN211565870U,-1,2019
4573,5943,286873216,CN108972494B,10,2018
4574,5945,316036568,CN211543732U,0,2020
4575,5946,300601223,CN110405769B,1,2019
4576,5949,315846498,CN111679679A,33,2020
4577,5950,315927594,CN211530785U,64,2020
4578,5955,315602792,CN111660301A,29,2020
4579,5957,315658016,CN211491539U,49,2019
4580,5958,315659308,CN211491546U,8,2019
4581,5959,315685019,CN211498374U,18,2019
4582,5960,238626595,CN108392357B,24,2018
4583,5961,315455870,CN111648266A,29,2020
4584,5965,315341191,CN211442538U,9,2020
4585,5966,236899414,CN108241339B,1,2017
4586,5967,294755498,CN109850025B,40,2019
4587,5968,315119515,CN111617499A,-1,2020
4588,5972,228290644,CN107765686B,22,2017
4589,5973,300606981,CN110405761B,1,2019
4590,5974,300607142,CN110405763B,1,2019
4591,5975,314941870,CN111605642A,3,2020
4592,5976,314935493,CN111607597A,20,2020
4593,5977,314972327,CN211382224U,24,2019
4594,5978,315113564,TWM600923U,31,2020
4595,5979,315782546,JP2020130435A,11,2019
4596,5980,292404193,CN109606368B,7,2018
4597,5984,295851394,FR3075681B1,-1,2017
4598,5985,315245463,IN202021031197A,0,2020
4599,5987,237902399,CN108327812B,0,2018
4600,5988,314539114,CN111567219A,39,2020
4601,5989,314578051,CN111580550A,54,2020
4602,5991,286348486,CN108909870B,0,2018
4603,5992,314438533,CN211301007U,24,2019
4604,5994,314527267,IN202041027734A,8,2020
4605,5997,314051996,CN111546349A,5,2020
4606,5999,314073270,CN111552189A,46,2020
4607,6000,314079581,CN111554282A,46,2020
4608,6001,314087898,CN111555390A,49,2020
4609,6002,238604680,CN108398672B,15,2018
4610,6003,313963496,CN211254527U,18,2019
4611,6005,190499788,EP3365143B1,-1,2016
4612,6007,237055943,CN108254458B,20,2017
4613,6008,313675275,CN111515942A,1,2020
4614,6010,313785622,CN211237096U,46,2020
4615,6013,313520607,CN111497855A,7,2020
4616,6015,313548995,CN111509802A,49,2020
4617,6019,313345841,CN211163916U,0,2019
4618,6020,305991918,US10732197B2,-1,2018
4619,6023,312902646,CN111458766A,-1,2020
4620,6024,292639927,US10726248B2,-1,2018
4621,6026,290403029,CN109397271B,40,2018
4622,6027,312731743,CN111438708A,-1,2019
4623,6028,312734199,CN111439269A,7,2020
4624,6030,312786985,CN211073604U,0,2019
4625,6031,303752127,FR3083936B1,62,2018
4626,6033,194071468,JP6726759B2,-1,2016
4627,6034,327178557,TR201921535A2,8,2019
4628,6035,292435547,CN109607178B,39,2019
4629,6036,312374457,CN111419632A,19,2020
4630,6037,312429653,CN211029975U,0,2019
4631,6038,312438700,CN211030041U,4,2019
4632,6041,286410857,CN108910089B,18,2018
4633,6042,312191926,CN210989325U,59,2019
4634,6043,312228172,CN210998745U,2,2019
4635,6044,312275503,CN211015544U,-1,2019
4636,6045,289317839,US10710252B2,-1,2017
4637,6047,312037876,CN210963843U,14,2019
4638,6048,312060069,CN210971343U,0,2019
4639,6049,312091384,CN210981816U,59,2019
4640,6050,303753000,FR3083729B1,-1,2018
4641,6051,304054489,FR3084002B1,62,2018
4642,6052,311821005,CN210942027U,0,2019
4643,6053,227870963,CN107729737B,53,2017
4644,6054,311575563,CN111359194A,27,2020
4645,6059,311544651,WO2020133628A1,1,2019
4646,6061,284407837,CN108674521B,0,2018
4647,6062,288196365,CN109163722B,27,2018
4648,6063,311368792,CN111347432A,-1,2018
4649,6064,311381816,CN111355295A,49,2020
4650,6066,311212493,CN111334924A,39,2020
4651,6067,311211364,CN111338267A,21,2017
4652,6068,290135587,CN109367645B,37,2018
4653,6069,310986467,CN111319696A,71,2020
4654,6070,310981014,CN111323414A,8,2020
4655,6071,310995482,CN111325150A,-1,2020
4656,6072,311001768,CN111325287A,47,2020
4657,6073,331334516,TR201818255A2,54,2018
4658,6074,309369966,TWI696958B,51,2018
4659,6075,310799806,CN111298457A,11,2018
4660,6080,310801534,CN111301553A,0,2020
4661,6081,310835175,CN111311359A,-1,2020
4662,6082,310913331,CN210803404U,-1,2019
4663,6084,225452337,CN107598896B,9,2017
4664,6087,310628588,CN210757696U,0,2019
4665,6088,310628780,CN210757697U,0,2019
4666,6089,310639598,CN210761039U,0,2019
4667,6091,310541558,US10682759B1,-1,2012
4668,6092,233267541,CN108068113B,1,2017
4669,6093,237883014,CN108333971B,1,2018
4670,6095,310467409,CN210732471U,-1,2019
4671,6096,330008774,IN202031019682A,8,2020
4672,6097,305416302,JP2020089398A,11,2018
4673,6101,287165866,CN109018061B,37,2018
4674,6102,292738980,CN109646920B,14,2019
4675,6103,310195618,CN111249148A,-1,2018
4676,6104,310190315,CN111251272A,13,2020
4677,6105,310196186,CN111251310A,-1,2020
4678,6106,310257117,CN210706761U,0,2019
4679,6107,310265173,CN210707684U,0,2019
4680,6108,310102542,CN210678771U,12,2019
4681,6109,310102813,CN210678773U,12,2019
4682,6112,210040352,CN107133564B,43,2017
4683,6113,309800103,CN111216123A,-1,2019
4684,6114,309890389,CN210661516U,18,2019
4685,6115,309890394,CN210661517U,18,2019
4686,6116,310179993,KR1020200061160A,57,2018
4687,6117,187037727,US10668623B2,28,2016
4688,6119,309726902,CN111208822A,6,2020
4689,6120,309729211,CN111209573A,43,2018
4690,6122,309730546,CN111210066A,42,2020
4691,6123,235835877,CN108181354B,20,2017
4692,6124,309601929,CN210616548U,2,2019
4693,6125,297145007,CN110099105B,-1,2019
4694,6126,309396418,CN111185437A,-1,2020
4695,6127,309414696,CN111191765A,2,2019
4696,6128,309432215,CN210583683U,11,2019
4697,6129,309449138,CN210589256U,-1,2019
4698,6133,302082690,CN110550122B,0,2018
4699,6135,309160951,CN111176115A,-1,2019
4700,6136,309166053,CN111177850A,-1,2019
4701,6137,309191277,CN210542306U,24,2019
4702,6138,309195659,CN210543229U,14,2019
4703,6139,309200941,CN210543357U,11,2019
4704,6140,309220285,CN210551293U,4,2019
4705,6141,309099014,US10653969B1,11,2013
4706,6142,298404759,US10655684B2,-1,2019
4707,6144,285862370,CN108854107B,11,2018
4708,6145,308977035,CN111152244A,0,2019
4709,6146,309033852,CN210525152U,-1,2019
4710,6147,309033854,CN210525153U,-1,2019
4711,6148,309033939,CN210525154U,13,2019
4712,6150,294192248,CN109795576B,19,2019
4713,6152,308806178,CN111144165A,-1,2018
4714,6153,308806181,CN111144166A,-1,2018
4715,6154,308806185,CN111144167A,-1,2018
4716,6155,308806195,CN111144170A,-1,2018
4717,6156,308806206,CN111144171A,-1,2018
4718,6157,308624377,CN111113377A,-1,2019
4719,6159,308624545,CN111113387A,-1,2020
4720,6161,308722870,CN210484520U,0,2019
4721,6162,228303750,CN107756441B,9,2017
4722,6163,308438913,CN111104554A,23,2019
4723,6164,308508917,CN210466971U,24,2019
4724,6167,308285883,CN111086022A,12,2019
4725,6168,308554716,CA3022258A1,-1,2018
4726,6169,246513278,CN108549237B,5,2018
4727,6170,307977076,CN111080659A,35,2019
4728,6171,308005873,CN210414556U,0,2019
4729,6172,208571464,CN107045552B,3,2017
4730,6175,307847253,CN210389189U,-1,2019
4731,6176,307839995,CN210389249U,0,2019
4732,6181,290555871,JP6687573B2,22,2017
4733,6183,307577880,CN210361334U,0,2019
4734,6184,307625706,CN210378298U,31,2019
4735,6185,307626246,CN210378301U,31,2019
4736,6186,317262470,CA2950652C,-1,2015
4737,6187,307416277,CN210335979U,4,2019
4738,6189,246498135,CN108544532B,-1,2018
4739,6190,287606846,CN109079788B,35,2018
4740,6191,307145300,CN111003075A,0,2019
4741,6192,307196581,CN210312468U,16,2019
4742,6193,287435793,CN109045676B,35,2018
4743,6195,306964411,CN110978029A,-1,2019
4744,6196,307002739,CN110990769A,5,2019
4745,6197,307048784,CN210284437U,0,2019
4746,6199,237521798,CN108297056B,22,2017
4747,6201,306748793,CN110962133A,-1,2019
4748,6202,306808062,CN210256201U,13,2019
4749,6203,306818506,CN210258621U,0,2019
4750,6204,298450357,SE542305C2,16,2018
4751,6205,306628596,CN110954100A,15,2019
4752,6206,306697936,CN210244959U,31,2019
4753,6207,211285539,CN107175674B,2,2017
4754,6208,293453329,CN109733347B,7,2019
4755,6209,306507075,CN210223116U,24,2019
4756,6211,317383076,SG10202000787PA,-1,2015
4757,6212,306274289,CN110916688A,2,2019
4758,6215,306135450,CN110909259A,42,2019
4759,6216,306132194,CN110909606A,43,2019
4760,6217,306136019,CN110910145A,42,2018
4761,6218,306135375,CN110910597A,-1,2019
4762,6219,306184175,CN210181844U,48,2019
4763,6220,306050800,CN210161164U,21,2019
4764,6221,306062703,CN210164297U,61,2019
4765,6223,306013956,WO2020052310A1,50,2019
4766,6224,306947635,RU2018130825A,0,2017
4767,6225,196955140,CN106778705B,51,2017
4768,6226,214543678,CN107253497B,0,2017
4769,6228,305836355,CN110877335A,10,2019
4770,6229,305824736,JP2020037141A,2,2018
4771,6230,240771660,JP2020508035A,0,2017
4772,6231,305795680,US20200082293A1,8,2018
4773,6233,305755409,CN210131376U,11,2019
4774,6234,305673520,CN210126069U,8,2019
4775,6235,305593754,JP2020032488A,22,2018
4776,6236,305621740,JP2020034407A,-1,2018
4777,6240,305419467,CN110842921A,-1,2019
4778,6241,305410582,CN110842947A,8,2019
4779,6242,305434386,CN110850742A,-1,2019
4780,6243,305438143,CN110852156A,23,2019
4781,6244,305446984,CN110852303A,-1,2019
4782,6249,165679616,JP6654284B2,75,2013
4783,6250,305343043,CN110834171A,-1,2018
4784,6251,305158542,CN110810561A,39,2019
4785,6252,305165780,CN110812761A,60,2019
4786,6253,305170455,CN110815218A,-1,2019
4787,6254,305241052,CN210101818U,0,2019
4788,6255,305295955,IN201841031037A,2,2018
4789,6256,283858930,KR1020200019119A,75,2018
4790,6259,304869391,CN210061190U,9,2019
4791,6260,304869382,CN210061197U,12,2019
4792,6261,304875206,CN210063193U,-1,2019
4793,6265,304519213,CN110764416A,5,2019
